id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21524675,Entire floor in Brooklyn Townhouse w/large patio,134516,Eren,Brooklyn,Williamsburg,40.71341,-73.96556,Entire home/apt,165,3,32,2019-06-24,1.63,1,10
21526187,West Village Bedroom in duplex apartment,118137788,Chris,Manhattan,West Village,40.72986,-74.00465,Private room,100,2,3,2017-11-16,0.15,1,0
21527378,Williamsburg 1 Bedroom Apartment - 2L,156436372,Sonia,Brooklyn,Williamsburg,40.71549,-73.94973,Entire home/apt,100,30,2,2018-12-09,0.15,4,332
21527485,G4Newly Renovat Long Island City Room Private Bath,79105834,Leo,Queens,Long Island City,40.7539,-73.93419,Private room,55,1,64,2019-06-15,3.21,9,285
21527655,1 Bedroom apt in the heart of Williamsburg - 2R,156436372,Sonia,Brooklyn,Williamsburg,40.7163,-73.95087,Entire home/apt,100,30,4,2018-09-08,0.20,4,323
21528329,"Organic pre-war 1BR Astoria, near MRNW trains",25553833,Chandley,Queens,Astoria,40.75766,-73.92738,Entire home/apt,108,4,11,2018-09-03,0.56,1,0
21528682,Comfortable Couch in a Great Location! Bushwick.,13917921,Robert,Brooklyn,Bushwick,40.6985,-73.93384,Shared room,42,2,13,2019-04-14,0.65,2,365
21528920,Room in Big Apartment Available in Flatbush,14700562,Juli,Brooklyn,Flatbush,40.65182,-73.95804,Private room,39,7,0,,,1,0
21529148,Sunny Private Couples  Studio,5887081,Michelle,Brooklyn,Bedford-Stuyvesant,40.69095,-73.95338,Entire home/apt,100,7,2,2019-06-21,1.50,2,189
21529679,BEST of Bushwick Brooklyn / Subway 1 blk/NYC 15min,5540379,Emily,Brooklyn,Bushwick,40.70393,-73.92377,Entire home/apt,95,2,62,2019-06-30,3.08,1,34
21530044,Beautiful Renovated Studio in the City!,7114486,Sara,Manhattan,Gramercy,40.73625,-73.98597,Entire home/apt,140,2,20,2019-05-07,0.99,1,29
21530389,"Charming one-bedroom in Greenpoint, Brooklyn",1880807,Robert,Brooklyn,Greenpoint,40.73279,-73.95426,Entire home/apt,110,6,5,2018-07-15,0.24,1,0
21530562,Modern Cozy & Clean Private 3 Bedroom Mins to NYC,154088360,Kelly,Queens,Long Island City,40.75331,-73.93907,Entire home/apt,300,4,65,2019-07-01,3.27,2,221
21531023,Quaint Studio Space,156490310,Niecia,Brooklyn,East New York,40.6697,-73.88407,Entire home/apt,70,1,56,2019-07-01,4.41,1,64
21531318,露西套房(Lucy Apt.),150835318,Lucy,Queens,Flushing,40.76573,-73.82822,Private room,85,1,12,2019-06-22,0.74,1,171
21535750,2 bedroom third floor in the heart of Brooklyn.,156535560,Alex,Brooklyn,Flatbush,40.64116,-73.95991,Entire home/apt,55,2,70,2019-06-24,3.64,1,5
21535963,Midtown Manhattan Oasis (2-Bedroom Vacation Suite),41123114,Jeff & Kelly,Manhattan,Theater District,40.76163,-73.98023,Private room,949,2,7,2019-01-01,0.36,1,8
21536775,Sunny master suite with huge balcony for BBQ,108157026,Xiyan,Brooklyn,Williamsburg,40.71564,-73.95821,Private room,120,2,0,,,1,0
21537886,"Spacious, quiet loft close to EVERYTHING! Views!",12678346,Cody,Brooklyn,Greenpoint,40.72552,-73.95108,Shared room,45,7,0,,,1,0
21538855,Long Island City Living,1825159,Yanna,Queens,Long Island City,40.7574,-73.93011,Entire home/apt,125,3,54,2019-06-30,2.90,1,83
21539105,"** SoHo: Clean, Bright, Tatami Room",104450469,Janet,Manhattan,SoHo,40.72394,-73.99656,Private room,80,3,2,2018-06-11,0.11,2,0
21539835,"【South Facing 1b1b Luxury,5th ave&time square】",156571787,Daisy,Manhattan,Midtown,40.74607,-73.98547,Entire home/apt,300,2,1,2017-10-31,0.05,1,0
21540035,"Cozy Quiet Clean 1BR APT in Hudson Heights, NYC!",110553561,Mitchell,Manhattan,Washington Heights,40.85561,-73.93306,Entire home/apt,99,2,12,2019-06-21,0.61,1,0
21540062,DaDukes Marvel,139879568,Alberto,Queens,Long Island City,40.7647,-73.93914,Private room,71,1,63,2019-06-22,3.19,6,360
21540314,Clean & quiet home on quiet block,156585195,Gerard,Brooklyn,Bergen Beach,40.62052,-73.91145,Entire home/apt,95,2,41,2018-08-27,2.04,2,4
21540496,Stylish 1 BD - 10 min to Manhattan & Central Park,156587568,Anna,Queens,Astoria,40.76129,-73.92009,Entire home/apt,123,1,56,2019-06-14,2.73,1,126
21540737,Cozy Brooklyn Oasis 2,133004690,Linda,Brooklyn,Bedford-Stuyvesant,40.68709,-73.94147,Entire home/apt,80,2,70,2019-07-04,3.52,2,248
21541423,Refurbished Private & Pretty Apartment Near City,16514175,Karen,Queens,Jackson Heights,40.74763,-73.88468,Entire home/apt,95,2,46,2019-06-21,2.29,5,168
21541783,Bright and cozy studio apartment,156600754,Mike,Bronx,Longwood,40.82245,-73.90875,Entire home/apt,110,2,19,2018-12-16,0.97,1,0
21546050,"Luxury Apt, Balcony, Rooftop - 20min Central Park",3749848,Sem,Queens,Long Island City,40.76654,-73.93508,Entire home/apt,90,6,0,,,1,0
21546425,"Cozy, quiet one bedroom in the heart of Bedstuy!",37149695,Angelo,Brooklyn,Bedford-Stuyvesant,40.69119,-73.94339,Entire home/apt,100,3,1,2018-01-02,0.05,1,0
21547318,Great affordable room 2,42421006,Jose,Manhattan,Washington Heights,40.84859,-73.942,Private room,75,1,3,2019-07-01,0.45,2,56
21547791,Crown Heights Newly Renovated 3 Bedroom Apartment,88001494,Mendy,Brooklyn,Crown Heights,40.66389,-73.93736,Private room,150,2,16,2019-06-11,0.87,3,66
21548054,Gorgeous East Village Luxury Apt,15508421,Peter,Manhattan,East Village,40.72834,-73.97907,Entire home/apt,400,30,0,,,1,119
21548325,"Private comfortable bedroom in Bay Ridge, Brooklyn",69054780,Tamara,Brooklyn,Fort Hamilton,40.62245,-74.02958,Private room,55,7,3,2018-04-02,0.15,1,0
21548449,2 Big bedrooms apartment in Brooklyn,4446647,Alex,Brooklyn,Flatbush,40.6452,-73.95958,Entire home/apt,120,5,1,2017-11-10,0.05,1,0
21549450,True New Yorker Experience in West Village,156676400,Leila,Manhattan,Greenwich Village,40.73054,-74.0013,Entire home/apt,165,3,14,2019-01-02,0.69,1,0
21549541,"Spacious, sunny apartment near Prospect Park",1745206,Channing,Brooklyn,Crown Heights,40.66598,-73.95427,Entire home/apt,150,2,10,2019-03-17,0.53,1,0
21549554,*NEWLY RENOVATED PRIVATE ROOM*,48183551,Carlos,Queens,Elmhurst,40.74403,-73.88167,Private room,58,6,50,2019-07-07,2.56,5,257
21549636,AMAZING PRE-WAR 2 BR APT IN WILLIAMSBURG,605589,Patricio,Brooklyn,Williamsburg,40.71547,-73.94346,Entire home/apt,150,10,1,2019-05-29,0.73,1,160
21549850,Cozy apt in Park Slope (room and private bathroom),49496312,Bea And Eloise,Brooklyn,Park Slope,40.66993,-73.98137,Private room,60,3,22,2019-04-21,1.09,1,6
21549879,Luxury Williamsburg Loft. Two blocks from Subway!,4939914,Adam,Brooklyn,Williamsburg,40.71807,-73.9545,Entire home/apt,250,30,3,2018-06-02,0.15,1,0
21549898,"UWS Jewel, oval living room in a charming hometown",6420489,Lorena,Manhattan,Upper West Side,40.77845,-73.98198,Entire home/apt,315,4,16,2019-05-31,0.84,1,7
21550105,Cozy & Tidy Private Room at Upper West Manhattan,29021587,Oscar,Manhattan,Morningside Heights,40.80967,-73.95781,Private room,75,3,0,,,1,0
21550242,ENTIRE Apt in Williamsburg < 1 block to L train,1913749,Kelly,Brooklyn,Williamsburg,40.71259,-73.94189,Entire home/apt,125,4,11,2019-06-24,0.55,1,11
21550302,JFK Comfort.5 Mins from JFK Private Bedroom & Bath,156684502,Nalicia,Queens,Springfield Gardens,40.6611,-73.7683,Private room,80,1,403,2019-07-06,19.75,3,26
21550437,Charming Prvt Rm  Students/Travelers 8 min to SIUH,104812805,Amarjit S,Staten Island,Arrochar,40.59746,-74.08406,Private room,32,4,26,2019-05-19,1.33,8,315
21550717,Cute studio in Ditmas Park,7229833,Melody,Brooklyn,Kensington,40.63178,-73.97128,Entire home/apt,32,1,0,,,1,0
21550720,"Sunny, Peaceful Room in Southern Harlem",91747804,Gigi,Manhattan,Harlem,40.80169,-73.95154,Private room,80,3,33,2019-06-10,1.64,1,39
21550808,Stylish and Spacious with Convenient location,45466335,Boris,Manhattan,Harlem,40.82148,-73.9366,Private room,69,1,67,2019-06-14,3.47,2,28
21550933,Large 1 Bedroom Apt - Amazing Location SoHo/Nolita,70844761,Cynthia,Manhattan,Nolita,40.7237,-73.99454,Entire home/apt,200,5,7,2018-12-30,0.36,1,1
21551617,Summer Savings! Central Park 1BR/1Bath/UWS,156699963,Jennifer,Manhattan,Upper West Side,40.77538,-73.97743,Entire home/apt,350,1,11,2019-05-22,0.54,1,80
21551787,Alluring Private Bedroom in Spacious UWS Apt,48087870,Trevor,Manhattan,Upper West Side,40.79741,-73.9697,Private room,150,2,27,2019-06-09,1.33,1,63
21551817,Cozy bedroom in Crown Heights Duplex,83585937,J.,Brooklyn,Crown Heights,40.6717,-73.91745,Private room,50,2,35,2019-06-28,1.80,2,174
21558111,"Clean, cozy and bright room 4 mins from subway!",13400096,Ron,Brooklyn,Crown Heights,40.6777,-73.94251,Private room,48,45,3,2018-08-04,0.15,3,0
21558144,Private room in a cozy apartment,23425862,Gagandeep,Brooklyn,Bedford-Stuyvesant,40.69169,-73.95893,Private room,49,1,0,,,2,0
21558456,"Midtown-Luxury-Safe! 
Nearby UN, NYU & Bellevue.",156758470,Sibel,Manhattan,Murray Hill,40.74567,-73.97578,Shared room,150,3,17,2019-05-22,1.17,1,14
21559273,Large 1 Bedroom Apt in Times Square sleeps 4ppl,132619769,Karlos,Manhattan,Hell's Kitchen,40.75744,-73.99438,Entire home/apt,230,2,21,2019-06-22,1.09,1,120
21559636,QUEEN ROOM IN 1500 SQ FT WBURG BALLROOM APT,2212344,Enrique,Brooklyn,Williamsburg,40.712,-73.95766,Private room,90,4,11,2019-01-01,0.55,3,117
21560584,Haute Brand New East Village Manhattan Apartment,3949502,Páidi,Manhattan,East Village,40.72728,-73.98865,Private room,75,14,13,2018-08-07,0.65,1,27
21561860,"Modern, clean, NEW apt 1 block from train!",143696286,Peter Alex,Brooklyn,Cypress Hills,40.67929,-73.8847,Private room,89,1,23,2019-05-16,1.14,1,74
21561964,Bright and cozy 2bs 2bths near JFK and the city,15145474,Denisse,Queens,Ozone Park,40.68146,-73.84726,Entire home/apt,150,4,38,2019-06-19,2.66,4,51
21562024,Excellent Find in Fort Greene,14163033,Lucas,Brooklyn,Fort Greene,40.68814,-73.97108,Entire home/apt,200,2,0,,,1,0
21562307,Cozy private room in Astoria,155818580,Harymir,Queens,Ditmars Steinway,40.77219,-73.90269,Private room,65,2,71,2019-07-05,3.46,1,60
21562330,Franklin Ave Stay,5754627,Keren,Brooklyn,Crown Heights,40.67254,-73.95541,Private room,94,1,9,2018-11-01,0.46,1,0
21562548,Modern Bedstuy brownstone 2 bedroom apartment,6441887,Su,Brooklyn,Bedford-Stuyvesant,40.6906,-73.93398,Entire home/apt,95,7,1,2017-12-31,0.05,2,0
21563750,Sunny Yellow BUSHWICK apt 25min to city SLEEPS 6 !,3532263,Alejandro,Brooklyn,Bushwick,40.69723,-73.92244,Entire home/apt,159,2,44,2019-06-24,2.15,4,352
21563815,Architect's duplex Apt in Historic Brooklyn,2179149,Olivier,Brooklyn,Bedford-Stuyvesant,40.681,-73.92894,Entire home/apt,150,4,3,2018-10-23,0.16,1,0
21564252,Cozy Red BUSHWICK  Apt 25 min to city SLEEPS 6 !!,3532263,Alejandro,Brooklyn,Bushwick,40.69809,-73.92244,Entire home/apt,159,2,51,2019-06-19,2.49,4,357
21564493,Cozy Washington Heights Home,143405573,Ryan,Manhattan,Washington Heights,40.83294,-73.94218,Private room,80,2,1,2017-11-19,0.05,1,0
21564547,Gorgeous Apartment in Nolita for 4 Guests!!!,10457196,Richard,Manhattan,Little Italy,40.71932,-73.99522,Entire home/apt,190,31,1,2018-04-12,0.07,11,61
21564596,"Large,Bright & fully Furnished room in a 3 bdm Apt",3053519,Ivo,Manhattan,East Harlem,40.79697,-73.93757,Private room,70,4,0,,,1,0
21564599,"Best in Brooklyn, closest to Manhattan!!",39362787,Mia,Brooklyn,Cobble Hill,40.68631,-73.99763,Private room,59,7,33,2018-10-07,1.67,1,0
21564694,Gorgeous Loft in Nolita with Elevator and Balcony!,10457196,Richard,Manhattan,Little Italy,40.7192,-73.9965,Entire home/apt,190,30,4,2018-11-21,0.22,11,328
21564733,Private 2 Bdrm in Heart of BedStuy (HUGE BACKYARD),73856823,Sarah,Brooklyn,Bedford-Stuyvesant,40.69258,-73.94063,Entire home/apt,200,3,4,2019-05-01,0.34,1,0
21565383,"Private bedroom 10 min to LGA, 15 min to Manhattan",153410151,Tom,Queens,Astoria,40.7674,-73.92656,Private room,69,1,129,2019-07-07,6.29,1,349
21565540,1 Bedroom in Williamsburg,30284592,Lewis,Brooklyn,Williamsburg,40.71078,-73.94666,Private room,70,1,1,2017-11-08,0.05,1,0
21565682,Charming 1 Bedroom in the heart of New York City,42133913,Thomas,Manhattan,Greenwich Village,40.72856,-74.00097,Entire home/apt,170,3,8,2018-03-25,0.41,1,0
21566103,"Really Spectacular 1 Bedroom, Great Design",61391963,Corporate Housing,Manhattan,Hell's Kitchen,40.76132,-73.99298,Entire home/apt,133,30,2,2018-12-20,0.11,91,4
21566311,Cozy & Spacious Room in E. Williamsburg.(with AC),85431106,Tian,Brooklyn,Williamsburg,40.70883,-73.94242,Private room,60,1,21,2018-07-20,1.46,1,0
21566845,Seasonal Exposed Brick Private Bedroom !!!,134946389,Giovanni,Brooklyn,Bedford-Stuyvesant,40.68549,-73.9387,Private room,50,2,15,2019-07-04,0.75,5,4
21566887,"Great location,near nyc airports,subway &airtrain",6271042,Islandgetawayz,Queens,Richmond Hill,40.69659,-73.81435,Entire home/apt,90,2,54,2019-07-07,2.69,1,283
21566909,2 bedroom floor-thru in heart of Park Slope -,4058709,Elise And Dave,Brooklyn,Park Slope,40.67497,-73.97913,Entire home/apt,235,5,41,2019-06-27,2.22,2,219
21567303,Large apartment in a doorman building on the UES,1772076,Salman,Manhattan,Upper East Side,40.77316,-73.96237,Shared room,59,1,7,2018-09-23,0.34,1,0
21568069,Spacious & Bright Brooklyn Apartment,46723798,Brooke,Brooklyn,Greenpoint,40.7255,-73.94428,Entire home/apt,100,2,13,2019-06-10,0.66,1,1
21568187,Large Skylight Private Room,131476075,Lakisha,Brooklyn,Bushwick,40.68741,-73.91138,Private room,51,1,19,2019-06-02,0.94,8,175
21568341,"Charming, cozy, clean, affordable & spacious room",156843123,IndraRisma,Queens,Flushing,40.73858,-73.80809,Private room,65,2,4,2018-10-07,0.28,1,364
21568479,Williamsburg house - Master Bedroom,536745,Johnny,Brooklyn,Williamsburg,40.71846,-73.94489,Private room,95,3,6,2018-04-22,0.30,3,0
21568652,Habitacion Privada,152089883,Patricia,Queens,Ozone Park,40.68918,-73.84262,Private room,50,7,1,2018-01-02,0.05,1,363
21568943,Shareroom in Midtown Manhattan 1or2 beds Available,156246842,Sandra,Manhattan,Hell's Kitchen,40.7614,-73.98682,Shared room,68,3,9,2018-08-01,0.45,3,0
21569763,Cheery Bedroom in Brooklyn Apartment,3075854,Alexa,Brooklyn,Sunset Park,40.64046,-74.01337,Private room,35,3,3,2018-09-07,0.16,1,0
21570741,A peaceful place in the heart of Inwood,67974923,Starling,Manhattan,Inwood,40.86406,-73.91971,Entire home/apt,110,4,15,2019-03-11,0.77,1,19
21577066,"Bright, Spacious Private Room in Williamsburg!",8628781,Tessa,Brooklyn,Williamsburg,40.71075,-73.95935,Private room,70,1,1,2018-04-20,0.07,1,0
21577526,Beautiful and spacious room next to Subway station,84491220,Maka,Brooklyn,Flatbush,40.65021,-73.96293,Private room,65,2,13,2019-04-29,0.66,1,310
21577679,"Fabulous, Spacious Studio by CP. An Artful Retreat",32230738,Allison,Manhattan,Upper West Side,40.78737,-73.97293,Entire home/apt,145,3,75,2019-06-25,3.73,1,110
21577773,Private Room on Ground Floor close to Everything,154965091,Joe,Manhattan,Hell's Kitchen,40.76914,-73.98757,Private room,125,2,61,2019-05-17,3.02,4,95
21577856,Charming Park Slope Brownstone,141933,Heather,Brooklyn,Park Slope,40.67023,-73.98311,Entire home/apt,250,1,48,2019-07-01,2.38,1,2
21578157,Quaint and Large midtown 1Bed next to Empire state,156921633,Jamie,Manhattan,Kips Bay,40.74128,-73.98069,Entire home/apt,275,2,93,2019-06-18,4.61,1,66
21578513,Cozy Bedroom,88780960,Tajah,Brooklyn,Bedford-Stuyvesant,40.6777,-73.92176,Private room,31,7,1,2017-12-12,0.05,1,0
21578592,Quiet Private First Floor Room with Self Check in,154965091,Joe,Manhattan,Hell's Kitchen,40.76945,-73.98798,Private room,125,2,48,2019-06-22,2.36,4,74
21579960,"Comfy, spacious room- Astoria.",9956828,Nick,Queens,Astoria,40.76168,-73.91976,Private room,55,3,2,2017-12-16,0.10,1,0
21580765,Cozy room for travelers,156592177,Michael,Brooklyn,Bedford-Stuyvesant,40.68315,-73.91283,Private room,32,1,0,,,1,0
21581375,"Peaceful space, 5 minutes from Barclays Center!",45874239,Emily,Brooklyn,Park Slope,40.68081,-73.97865,Private room,65,1,0,,,1,0
21581457,"Bright, large room with own 1/2 bath in great area",1406432,Mary,Brooklyn,Prospect Heights,40.67502,-73.96447,Private room,75,3,38,2019-07-01,1.88,2,66
21581545,"STEPS TO LGA, Near CITIFIELD, JFK MANHATTAN(RM 3)",156948703,Asad,Queens,East Elmhurst,40.76876,-73.87245,Private room,65,1,191,2019-06-21,9.41,6,336
21581879,Cozy Apartment in Brooklyn,152532170,Gillian,Brooklyn,Canarsie,40.64105,-73.91369,Entire home/apt,84,2,91,2019-06-26,4.51,1,224
21582010,Beautiful room in spacious apartment in Manhattan,17947250,Conor,Manhattan,East Harlem,40.78704,-73.94209,Private room,90,1,20,2019-04-27,1.00,2,0
21582170,Spacious Apartment in Park Slope with Garden,36293942,Efren,Brooklyn,South Slope,40.66394,-73.98298,Entire home/apt,150,2,2,2018-01-02,0.10,1,0
21583199,Charming Apartment by Central Park & Museum Mile.,37750296,Gene,Manhattan,East Harlem,40.79474,-73.94932,Entire home/apt,185,1,81,2019-06-22,3.98,1,65
21583472,Quiet Room in Brooklyn Apt - Animal Friendly!,1414616,Carole,Brooklyn,Bedford-Stuyvesant,40.68594,-73.94967,Private room,47,5,10,2018-04-27,0.49,1,0
21584047,Central Park and Museum mile Private room 105th 2.,42783238,Thomas,Manhattan,East Harlem,40.79281,-73.95192,Private room,85,1,92,2018-10-19,4.52,2,0
21586883,Cute Astoria bedroom - close to midtown Manhattan,156994927,Billy,Queens,Astoria,40.76219,-73.9237,Private room,60,1,2,2018-04-06,0.12,1,0
21587326,2 bed 1 Bath Washer Dryer huge terrace,113805886,Yaacov,Manhattan,Upper East Side,40.77736,-73.95156,Entire home/apt,200,31,2,2019-02-22,0.29,33,325
21587838,Full Service  Pool 1 bed Huge Terrace washer dryer,113805886,Yaacov,Manhattan,Upper East Side,40.77768,-73.94998,Entire home/apt,160,31,2,2018-12-28,0.19,33,324
21588023,Seasonal Beautiful Exposed Brick Brownstone,134946389,Giovanni,Brooklyn,Bedford-Stuyvesant,40.68471,-73.93885,Private room,50,2,12,2019-06-21,0.61,5,10
21588805,Sun Drenched Williamsburg 1 BR | Prime Location,37880566,Eliza,Brooklyn,Williamsburg,40.71209,-73.9634,Entire home/apt,107,4,17,2019-03-11,0.85,1,9
21589646,Amazing Room in East Village Apartment!,104775467,Micaela,Manhattan,East Village,40.72549,-73.99198,Shared room,120,2,0,,,1,0
21589780,Beautiful Brooklyn 1 bedroom apartment,114811999,Cemi,Brooklyn,Bedford-Stuyvesant,40.68969,-73.95195,Entire home/apt,150,2,21,2019-06-15,1.38,1,48
21589992,Bushwick Oasis,3309100,Merrily,Brooklyn,Williamsburg,40.70443,-73.93039,Private room,65,2,71,2019-06-26,3.65,1,249
21590125,"Large & cozy room for holidays/New year in BK,NYC",80227295,Emilia,Brooklyn,Gowanus,40.6723,-73.99214,Private room,40,7,1,2018-01-09,0.05,1,0
21591672,HUGE bedroom available in artsy Bushwick,54966810,Garland,Brooklyn,Bushwick,40.70361,-73.9255,Private room,52,1,2,2017-11-15,0.10,1,0
21591942,Spacious & Stylish 3BR Condo Steps to the Subway!,102758330,Leslie,Brooklyn,Williamsburg,40.71432,-73.9497,Entire home/apt,358,3,57,2019-06-23,2.89,1,182
21592051,Sunny Penthouse by Waterfront Park and Subway!!,69205338,Maya,Brooklyn,Williamsburg,40.71829,-73.95926,Entire home/apt,219,2,64,2019-06-24,3.48,1,257
21592157,"Your private home in Manhattan, Upper Eastside.",157038767,Jonathan,Manhattan,East Harlem,40.78988,-73.94956,Private room,130,4,31,2019-06-21,1.63,1,8
21592198,Entire NYC Apt Open Bight Clean Spacious,24052348,Tara,Manhattan,East Village,40.72052,-73.97806,Entire home/apt,157,30,0,,,4,0
21592497,Sunlit room in Financial District luxury apartment,52976247,Costanza,Manhattan,Financial District,40.70812,-74.00447,Private room,100,11,0,,,1,0
21592694,"Private Peaceful room in Flushing/Auburndale, NY",157040162,Adriana,Queens,Flushing,40.75456,-73.80417,Private room,48,1,37,2019-06-30,2.19,1,39
21593310,"STEPS TO LGA, near CITIFIELD, JFK MANHATTAN(RM #2)",156948703,Asad,Queens,East Elmhurst,40.77046,-73.87336,Private room,60,1,257,2019-07-06,12.54,6,351
21593919,Renovated 1 Bedroom Apartment in Williamsburg - 3R,156436372,Sonia,Brooklyn,Williamsburg,40.7151,-73.95129,Entire home/apt,100,30,6,2018-12-28,0.31,4,233
21594091,Cozy and Colorful Room next the Dekalb L Stop,157056254,Rae,Brooklyn,Bushwick,40.70312,-73.91933,Private room,45,7,0,,,1,0
21594210,It's a Beautiful Day in Bed-Stuy!,19536596,Andrew,Brooklyn,Cypress Hills,40.67794,-73.90639,Private room,48,1,114,2019-07-02,5.65,5,235
21595314,Chic Midtown Apt w/ Empire State Building Views,121943616,Amani,Manhattan,Murray Hill,40.74791,-73.97939,Entire home/apt,375,3,0,,,1,0
21595950,Private Room Loft w/Outdoor Patio in Williamsburg,40991179,Justin,Brooklyn,Williamsburg,40.72174,-73.95807,Private room,125,3,1,2017-11-26,0.05,2,2
21596013,Quaint & Quiet UWS,65824474,Eri,Manhattan,Upper West Side,40.79307,-73.97449,Entire home/apt,118,1,2,2017-11-08,0.10,1,0
21596214,Broadway Studio,7138636,Page,Manhattan,Upper West Side,40.78544,-73.97869,Entire home/apt,116,3,15,2019-05-13,0.77,1,0
21596520,In Historic Harlem near the Hudson River!,45835291,Shareef,Manhattan,Harlem,40.82397,-73.95453,Private room,55,11,124,2019-07-02,6.10,6,95
